# hist bins, signal, signal 2x2 cl, signal 3x3 cl
8.100000000000000000e+01,7.192700000000000000e+04,2.985290000000000000e+05,9.472800000000000000e+04
8.200000000000000000e+01,6.771700000000000000e+04,2.913680000000000000e+05,9.415900000000000000e+04
8.300000000000000000e+01,6.465700000000000000e+04,2.842450000000000000e+05,9.331600000000000000e+04
8.400000000000000000e+01,6.082300000000000000e+04,2.775350000000000000e+05,9.335700000000000000e+04
8.500000000000000000e+01,5.799200000000000000e+04,2.712230000000000000e+05,9.260700000000000000e+04
8.600000000000000000e+01,5.546700000000000000e+04,2.642180000000000000e+05,9.286000000000000000e+04
8.700000000000000000e+01,5.280000000000000000e+04,2.582620000000000000e+05,9.215300000000000000e+04
8.800000000000000000e+01,5.026100000000000000e+04,2.511490000000000000e+05,9.194500000000000000e+04
8.900000000000000000e+01,4.840100000000000000e+04,2.456360000000000000e+05,9.126500000000000000e+04
9.000000000000000000e+01,4.630600000000000000e+04,2.386670000000000000e+05,9.074600000000000000e+04
9.100000000000000000e+01,4.431100000000000000e+04,2.325460000000000000e+05,9.034300000000000000e+04
9.200000000000000000e+01,4.319300000000000000e+04,2.263070000000000000e+05,8.926900000000000000e+04
9.300000000000000000e+01,4.159300000000000000e+04,2.205850000000000000e+05,8.868500000000000000e+04
9.400000000000000000e+01,4.019700000000000000e+04,2.145530000000000000e+05,8.910700000000000000e+04
9.500000000000000000e+01,3.891000000000000000e+04,2.078910000000000000e+05,8.851900000000000000e+04
9.600000000000000000e+01,3.785900000000000000e+04,2.016920000000000000e+05,8.779900000000000000e+04
9.700000000000000000e+01,3.652200000000000000e+04,1.969370000000000000e+05,8.717100000000000000e+04
9.800000000000000000e+01,3.590000000000000000e+04,1.908460000000000000e+05,8.623100000000000000e+04
9.900000000000000000e+01,3.502600000000000000e+04,1.855250000000000000e+05,8.573800000000000000e+04
1.000000000000000000e+02,3.390400000000000000e+04,1.800520000000000000e+05,8.531100000000000000e+04
1.010000000000000000e+02,3.322800000000000000e+04,1.746180000000000000e+05,8.482300000000000000e+04
1.020000000000000000e+02,3.212700000000000000e+04,1.690040000000000000e+05,8.407700000000000000e+04
1.030000000000000000e+02,3.164700000000000000e+04,1.630510000000000000e+05,8.319100000000000000e+04
1.040000000000000000e+02,3.093500000000000000e+04,1.580180000000000000e+05,8.259000000000000000e+04
1.050000000000000000e+02,3.036400000000000000e+04,1.529910000000000000e+05,8.183900000000000000e+04
1.060000000000000000e+02,2.941800000000000000e+04,1.480910000000000000e+05,8.146800000000000000e+04
1.070000000000000000e+02,2.878300000000000000e+04,1.432930000000000000e+05,8.125500000000000000e+04
1.080000000000000000e+02,2.833800000000000000e+04,1.395330000000000000e+05,8.078700000000000000e+04
1.090000000000000000e+02,2.764700000000000000e+04,1.346710000000000000e+05,7.960300000000000000e+04
1.100000000000000000e+02,2.708300000000000000e+04,1.295900000000000000e+05,7.933400000000000000e+04
1.110000000000000000e+02,2.723300000000000000e+04,1.253890000000000000e+05,7.870300000000000000e+04
1.120000000000000000e+02,2.653200000000000000e+04,1.209860000000000000e+05,7.768000000000000000e+04
1.130000000000000000e+02,2.596500000000000000e+04,1.163230000000000000e+05,7.685100000000000000e+04
1.140000000000000000e+02,2.550700000000000000e+04,1.120400000000000000e+05,7.687300000000000000e+04
1.150000000000000000e+02,2.483900000000000000e+04,1.084890000000000000e+05,7.601100000000000000e+04
1.160000000000000000e+02,2.462600000000000000e+04,1.042030000000000000e+05,7.491600000000000000e+04
1.170000000000000000e+02,2.429200000000000000e+04,1.008210000000000000e+05,7.489900000000000000e+04
1.180000000000000000e+02,2.374400000000000000e+04,9.753800000000000000e+04,7.354700000000000000e+04
1.190000000000000000e+02,2.337100000000000000e+04,9.398500000000000000e+04,7.320600000000000000e+04
1.200000000000000000e+02,2.293400000000000000e+04,9.026200000000000000e+04,7.214800000000000000e+04
1.210000000000000000e+02,2.278500000000000000e+04,8.696400000000000000e+04,7.149800000000000000e+04
1.220000000000000000e+02,2.245700000000000000e+04,8.383600000000000000e+04,7.099400000000000000e+04
1.230000000000000000e+02,2.179700000000000000e+04,8.097500000000000000e+04,7.014600000000000000e+04
1.240000000000000000e+02,2.109900000000000000e+04,7.765700000000000000e+04,6.931900000000000000e+04
1.250000000000000000e+02,2.094800000000000000e+04,7.469900000000000000e+04,6.876100000000000000e+04
1.260000000000000000e+02,2.031200000000000000e+04,7.155500000000000000e+04,6.796800000000000000e+04
1.270000000000000000e+02,1.987700000000000000e+04,6.960400000000000000e+04,6.747500000000000000e+04
1.280000000000000000e+02,1.968900000000000000e+04,6.707100000000000000e+04,6.630500000000000000e+04
1.290000000000000000e+02,1.910900000000000000e+04,6.429200000000000000e+04,6.576200000000000000e+04
1.300000000000000000e+02,1.886200000000000000e+04,6.154400000000000000e+04,6.519200000000000000e+04
1.310000000000000000e+02,1.808400000000000000e+04,5.939900000000000000e+04,6.427300000000000000e+04
1.320000000000000000e+02,1.785800000000000000e+04,5.717400000000000000e+04,6.343200000000000000e+04
1.330000000000000000e+02,1.747600000000000000e+04,5.428900000000000000e+04,6.278700000000000000e+04
1.340000000000000000e+02,1.712700000000000000e+04,5.271100000000000000e+04,6.191100000000000000e+04
1.350000000000000000e+02,1.668800000000000000e+04,5.057600000000000000e+04,6.181100000000000000e+04
1.360000000000000000e+02,1.627300000000000000e+04,4.790300000000000000e+04,6.026000000000000000e+04
1.370000000000000000e+02,1.586200000000000000e+04,4.641000000000000000e+04,5.983100000000000000e+04
1.380000000000000000e+02,1.536000000000000000e+04,4.490900000000000000e+04,5.898700000000000000e+04
1.390000000000000000e+02,1.486300000000000000e+04,4.292700000000000000e+04,5.826700000000000000e+04
1.400000000000000000e+02,1.453800000000000000e+04,4.163900000000000000e+04,5.736600000000000000e+04
1.410000000000000000e+02,1.443900000000000000e+04,3.990300000000000000e+04,5.715900000000000000e+04
1.420000000000000000e+02,1.365600000000000000e+04,3.829100000000000000e+04,5.562600000000000000e+04
1.430000000000000000e+02,1.324300000000000000e+04,3.700000000000000000e+04,5.559000000000000000e+04
1.440000000000000000e+02,1.268500000000000000e+04,3.509000000000000000e+04,5.420600000000000000e+04
1.450000000000000000e+02,1.260300000000000000e+04,3.430700000000000000e+04,5.339300000000000000e+04
1.460000000000000000e+02,1.210400000000000000e+04,3.273200000000000000e+04,5.326800000000000000e+04
1.470000000000000000e+02,1.156600000000000000e+04,3.157100000000000000e+04,5.229100000000000000e+04
1.480000000000000000e+02,1.120900000000000000e+04,3.031400000000000000e+04,5.183000000000000000e+04
1.490000000000000000e+02,1.086200000000000000e+04,2.954400000000000000e+04,5.128100000000000000e+04
1.500000000000000000e+02,1.053300000000000000e+04,2.807200000000000000e+04,5.038600000000000000e+04
1.510000000000000000e+02,1.000500000000000000e+04,2.695600000000000000e+04,4.904300000000000000e+04
1.520000000000000000e+02,9.805000000000000000e+03,2.620400000000000000e+04,4.848100000000000000e+04
1.530000000000000000e+02,9.413000000000000000e+03,2.542200000000000000e+04,4.805600000000000000e+04
1.540000000000000000e+02,8.999000000000000000e+03,2.446000000000000000e+04,4.736200000000000000e+04
1.550000000000000000e+02,8.547000000000000000e+03,2.343700000000000000e+04,4.708900000000000000e+04
1.560000000000000000e+02,8.298000000000000000e+03,2.300400000000000000e+04,4.572800000000000000e+04
1.570000000000000000e+02,8.014000000000000000e+03,2.170300000000000000e+04,4.513700000000000000e+04
1.580000000000000000e+02,7.838000000000000000e+03,2.106200000000000000e+04,4.417100000000000000e+04
1.590000000000000000e+02,7.337000000000000000e+03,2.066200000000000000e+04,4.368900000000000000e+04
1.600000000000000000e+02,7.087000000000000000e+03,2.002000000000000000e+04,4.307200000000000000e+04
1.610000000000000000e+02,6.751000000000000000e+03,1.938200000000000000e+04,4.185700000000000000e+04
1.620000000000000000e+02,6.730000000000000000e+03,1.895500000000000000e+04,4.178400000000000000e+04
1.630000000000000000e+02,6.282000000000000000e+03,1.826000000000000000e+04,4.107500000000000000e+04
1.640000000000000000e+02,6.002000000000000000e+03,1.786100000000000000e+04,4.036800000000000000e+04
1.650000000000000000e+02,5.828000000000000000e+03,1.740900000000000000e+04,3.978500000000000000e+04
1.660000000000000000e+02,5.456000000000000000e+03,1.701900000000000000e+04,3.835600000000000000e+04
1.670000000000000000e+02,5.368000000000000000e+03,1.666200000000000000e+04,3.822800000000000000e+04
1.680000000000000000e+02,5.058000000000000000e+03,1.606300000000000000e+04,3.716900000000000000e+04
1.690000000000000000e+02,4.751000000000000000e+03,1.544900000000000000e+04,3.691300000000000000e+04
1.700000000000000000e+02,4.649000000000000000e+03,1.534600000000000000e+04,3.609800000000000000e+04
1.710000000000000000e+02,4.425000000000000000e+03,1.520100000000000000e+04,3.575800000000000000e+04
1.720000000000000000e+02,4.277000000000000000e+03,1.462700000000000000e+04,3.517400000000000000e+04
1.730000000000000000e+02,4.077000000000000000e+03,1.402400000000000000e+04,3.447700000000000000e+04
1.740000000000000000e+02,3.941000000000000000e+03,1.414800000000000000e+04,3.364200000000000000e+04
1.750000000000000000e+02,3.741000000000000000e+03,1.343800000000000000e+04,3.297300000000000000e+04
1.760000000000000000e+02,3.541000000000000000e+03,1.320700000000000000e+04,3.246400000000000000e+04
1.770000000000000000e+02,3.415000000000000000e+03,1.290500000000000000e+04,3.183500000000000000e+04
1.780000000000000000e+02,3.332000000000000000e+03,1.277900000000000000e+04,3.138900000000000000e+04
1.790000000000000000e+02,3.156000000000000000e+03,1.259600000000000000e+04,3.053700000000000000e+04
1.800000000000000000e+02,3.016000000000000000e+03,1.231500000000000000e+04,3.027000000000000000e+04
1.810000000000000000e+02,2.914000000000000000e+03,1.193300000000000000e+04,2.962200000000000000e+04
1.820000000000000000e+02,2.904000000000000000e+03,1.198500000000000000e+04,2.903900000000000000e+04
1.830000000000000000e+02,2.689000000000000000e+03,1.186600000000000000e+04,2.869500000000000000e+04
1.840000000000000000e+02,2.571000000000000000e+03,1.160200000000000000e+04,2.789900000000000000e+04
1.850000000000000000e+02,2.420000000000000000e+03,1.141900000000000000e+04,2.745200000000000000e+04
1.860000000000000000e+02,2.430000000000000000e+03,1.129700000000000000e+04,2.694400000000000000e+04
1.870000000000000000e+02,2.327000000000000000e+03,1.135500000000000000e+04,2.650600000000000000e+04
1.880000000000000000e+02,2.159000000000000000e+03,1.099700000000000000e+04,2.591200000000000000e+04
1.890000000000000000e+02,2.158000000000000000e+03,1.080900000000000000e+04,2.516300000000000000e+04
1.900000000000000000e+02,2.023000000000000000e+03,1.094000000000000000e+04,2.495000000000000000e+04
1.910000000000000000e+02,1.998000000000000000e+03,1.064300000000000000e+04,2.418400000000000000e+04
1.920000000000000000e+02,1.918000000000000000e+03,1.049400000000000000e+04,2.404600000000000000e+04
1.930000000000000000e+02,1.832000000000000000e+03,1.038700000000000000e+04,2.355700000000000000e+04
1.940000000000000000e+02,1.812000000000000000e+03,1.034200000000000000e+04,2.311900000000000000e+04
1.950000000000000000e+02,1.714000000000000000e+03,1.036800000000000000e+04,2.258300000000000000e+04
1.960000000000000000e+02,1.736000000000000000e+03,1.011700000000000000e+04,2.219300000000000000e+04
1.970000000000000000e+02,1.670000000000000000e+03,1.000800000000000000e+04,2.133500000000000000e+04
1.980000000000000000e+02,1.614000000000000000e+03,1.002500000000000000e+04,2.110400000000000000e+04
1.990000000000000000e+02,1.489000000000000000e+03,9.589000000000000000e+03,2.077200000000000000e+04
2.000000000000000000e+02,1.489000000000000000e+03,9.648000000000000000e+03,2.018200000000000000e+04
2.010000000000000000e+02,1.442000000000000000e+03,9.593000000000000000e+03,1.987600000000000000e+04
2.020000000000000000e+02,1.403000000000000000e+03,9.489000000000000000e+03,1.923600000000000000e+04
2.030000000000000000e+02,1.380000000000000000e+03,9.361000000000000000e+03,1.909400000000000000e+04
2.040000000000000000e+02,1.370000000000000000e+03,9.220000000000000000e+03,1.863100000000000000e+04
2.050000000000000000e+02,1.369000000000000000e+03,9.136000000000000000e+03,1.833100000000000000e+04
2.060000000000000000e+02,1.317000000000000000e+03,9.291000000000000000e+03,1.809500000000000000e+04
2.070000000000000000e+02,1.236000000000000000e+03,8.929000000000000000e+03,1.754800000000000000e+04
2.080000000000000000e+02,1.153000000000000000e+03,8.946000000000000000e+03,1.733400000000000000e+04
2.090000000000000000e+02,1.181000000000000000e+03,8.911000000000000000e+03,1.684100000000000000e+04
2.100000000000000000e+02,1.158000000000000000e+03,8.692000000000000000e+03,1.629700000000000000e+04
2.110000000000000000e+02,1.120000000000000000e+03,8.688000000000000000e+03,1.602200000000000000e+04
2.120000000000000000e+02,1.081000000000000000e+03,8.687000000000000000e+03,1.576500000000000000e+04
2.130000000000000000e+02,1.057000000000000000e+03,8.637000000000000000e+03,1.555200000000000000e+04
2.140000000000000000e+02,1.023000000000000000e+03,8.502000000000000000e+03,1.500300000000000000e+04
2.150000000000000000e+02,9.810000000000000000e+02,8.471000000000000000e+03,1.471400000000000000e+04
2.160000000000000000e+02,1.005000000000000000e+03,8.164000000000000000e+03,1.441900000000000000e+04
2.170000000000000000e+02,9.430000000000000000e+02,8.074000000000000000e+03,1.411100000000000000e+04
2.180000000000000000e+02,9.640000000000000000e+02,8.033000000000000000e+03,1.384800000000000000e+04
2.190000000000000000e+02,8.670000000000000000e+02,8.299000000000000000e+03,1.373100000000000000e+04
2.200000000000000000e+02,8.760000000000000000e+02,7.971000000000000000e+03,1.316400000000000000e+04
2.210000000000000000e+02,8.610000000000000000e+02,7.922000000000000000e+03,1.291400000000000000e+04
2.220000000000000000e+02,8.480000000000000000e+02,7.775000000000000000e+03,1.264700000000000000e+04
2.230000000000000000e+02,7.900000000000000000e+02,7.710000000000000000e+03,1.257300000000000000e+04
2.240000000000000000e+02,7.970000000000000000e+02,7.489000000000000000e+03,1.203600000000000000e+04
2.250000000000000000e+02,7.870000000000000000e+02,7.436000000000000000e+03,1.190100000000000000e+04
2.260000000000000000e+02,8.120000000000000000e+02,7.552000000000000000e+03,1.172500000000000000e+04
2.270000000000000000e+02,7.500000000000000000e+02,7.289000000000000000e+03,1.142400000000000000e+04
2.280000000000000000e+02,7.200000000000000000e+02,7.298000000000000000e+03,1.125100000000000000e+04
2.290000000000000000e+02,7.580000000000000000e+02,7.276000000000000000e+03,1.094100000000000000e+04
2.300000000000000000e+02,7.280000000000000000e+02,7.049000000000000000e+03,1.054700000000000000e+04
2.310000000000000000e+02,6.400000000000000000e+02,7.039000000000000000e+03,1.051400000000000000e+04
2.320000000000000000e+02,7.100000000000000000e+02,6.893000000000000000e+03,1.014300000000000000e+04
2.330000000000000000e+02,6.360000000000000000e+02,6.695000000000000000e+03,1.000600000000000000e+04
2.340000000000000000e+02,6.290000000000000000e+02,6.830000000000000000e+03,9.771000000000000000e+03
2.350000000000000000e+02,6.200000000000000000e+02,6.595000000000000000e+03,9.451000000000000000e+03
2.360000000000000000e+02,6.150000000000000000e+02,6.529000000000000000e+03,9.360000000000000000e+03
2.370000000000000000e+02,5.820000000000000000e+02,6.500000000000000000e+03,9.218000000000000000e+03
2.380000000000000000e+02,5.900000000000000000e+02,6.263000000000000000e+03,8.985000000000000000e+03
2.390000000000000000e+02,5.660000000000000000e+02,6.312000000000000000e+03,8.713000000000000000e+03
2.400000000000000000e+02,5.410000000000000000e+02,6.176000000000000000e+03,8.534000000000000000e+03
2.410000000000000000e+02,5.400000000000000000e+02,6.171000000000000000e+03,8.403000000000000000e+03
2.420000000000000000e+02,5.170000000000000000e+02,6.009000000000000000e+03,8.120000000000000000e+03
2.430000000000000000e+02,4.780000000000000000e+02,5.991000000000000000e+03,8.108000000000000000e+03
2.440000000000000000e+02,5.140000000000000000e+02,5.928000000000000000e+03,7.829000000000000000e+03
2.450000000000000000e+02,4.560000000000000000e+02,5.689000000000000000e+03,7.912000000000000000e+03
2.460000000000000000e+02,4.470000000000000000e+02,5.740000000000000000e+03,7.725000000000000000e+03
2.470000000000000000e+02,4.570000000000000000e+02,5.656000000000000000e+03,7.541000000000000000e+03
2.480000000000000000e+02,4.260000000000000000e+02,5.510000000000000000e+03,7.249000000000000000e+03
2.490000000000000000e+02,4.270000000000000000e+02,5.272000000000000000e+03,7.052000000000000000e+03
2.500000000000000000e+02,4.380000000000000000e+02,5.492000000000000000e+03,6.856000000000000000e+03
2.510000000000000000e+02,4.170000000000000000e+02,5.187000000000000000e+03,6.864000000000000000e+03
2.520000000000000000e+02,3.970000000000000000e+02,5.190000000000000000e+03,6.852000000000000000e+03
2.530000000000000000e+02,3.650000000000000000e+02,5.026000000000000000e+03,6.699000000000000000e+03
2.540000000000000000e+02,3.850000000000000000e+02,5.121000000000000000e+03,6.372000000000000000e+03
2.550000000000000000e+02,3.690000000000000000e+02,4.998000000000000000e+03,6.359000000000000000e+03
2.560000000000000000e+02,3.860000000000000000e+02,4.968000000000000000e+03,6.259000000000000000e+03
2.570000000000000000e+02,3.470000000000000000e+02,4.768000000000000000e+03,6.101000000000000000e+03
2.580000000000000000e+02,3.270000000000000000e+02,4.768000000000000000e+03,6.019000000000000000e+03
2.590000000000000000e+02,3.320000000000000000e+02,4.749000000000000000e+03,5.765000000000000000e+03
2.600000000000000000e+02,2.820000000000000000e+02,4.737000000000000000e+03,5.868000000000000000e+03
2.610000000000000000e+02,3.270000000000000000e+02,4.600000000000000000e+03,5.737000000000000000e+03
2.620000000000000000e+02,3.030000000000000000e+02,4.470000000000000000e+03,5.565000000000000000e+03
2.630000000000000000e+02,2.900000000000000000e+02,4.389000000000000000e+03,5.460000000000000000e+03
2.640000000000000000e+02,2.790000000000000000e+02,4.481000000000000000e+03,5.271000000000000000e+03
2.650000000000000000e+02,2.470000000000000000e+02,4.300000000000000000e+03,5.364000000000000000e+03
2.660000000000000000e+02,2.740000000000000000e+02,4.210000000000000000e+03,5.241000000000000000e+03
2.670000000000000000e+02,2.560000000000000000e+02,4.212000000000000000e+03,5.106000000000000000e+03
2.680000000000000000e+02,2.450000000000000000e+02,4.140000000000000000e+03,4.965000000000000000e+03
2.690000000000000000e+02,2.270000000000000000e+02,4.154000000000000000e+03,4.710000000000000000e+03
2.700000000000000000e+02,2.480000000000000000e+02,4.144000000000000000e+03,4.914000000000000000e+03
2.710000000000000000e+02,2.010000000000000000e+02,4.081000000000000000e+03,4.751000000000000000e+03
2.720000000000000000e+02,2.130000000000000000e+02,3.854000000000000000e+03,4.722000000000000000e+03
2.730000000000000000e+02,2.150000000000000000e+02,3.778000000000000000e+03,4.556000000000000000e+03
2.740000000000000000e+02,1.980000000000000000e+02,3.853000000000000000e+03,4.511000000000000000e+03
2.750000000000000000e+02,1.900000000000000000e+02,3.681000000000000000e+03,4.366000000000000000e+03
2.760000000000000000e+02,1.930000000000000000e+02,3.594000000000000000e+03,4.470000000000000000e+03
2.770000000000000000e+02,1.670000000000000000e+02,3.623000000000000000e+03,4.257000000000000000e+03
2.780000000000000000e+02,1.420000000000000000e+02,3.629000000000000000e+03,4.281000000000000000e+03
2.790000000000000000e+02,1.460000000000000000e+02,3.638000000000000000e+03,4.160000000000000000e+03
2.800000000000000000e+02,1.670000000000000000e+02,3.500000000000000000e+03,4.171000000000000000e+03
2.810000000000000000e+02,1.640000000000000000e+02,3.452000000000000000e+03,4.054000000000000000e+03
2.820000000000000000e+02,1.340000000000000000e+02,3.355000000000000000e+03,3.932000000000000000e+03
2.830000000000000000e+02,1.210000000000000000e+02,3.415000000000000000e+03,3.916000000000000000e+03
2.840000000000000000e+02,1.330000000000000000e+02,3.355000000000000000e+03,3.933000000000000000e+03
2.850000000000000000e+02,1.500000000000000000e+02,3.297000000000000000e+03,3.907000000000000000e+03
2.860000000000000000e+02,1.310000000000000000e+02,3.169000000000000000e+03,3.828000000000000000e+03
2.870000000000000000e+02,1.280000000000000000e+02,3.254000000000000000e+03,3.618000000000000000e+03
2.880000000000000000e+02,1.020000000000000000e+02,3.152000000000000000e+03,3.681000000000000000e+03
2.890000000000000000e+02,1.260000000000000000e+02,3.084000000000000000e+03,3.517000000000000000e+03
2.900000000000000000e+02,1.180000000000000000e+02,3.026000000000000000e+03,3.466000000000000000e+03
2.910000000000000000e+02,9.200000000000000000e+01,3.027000000000000000e+03,3.649000000000000000e+03
2.920000000000000000e+02,9.600000000000000000e+01,3.062000000000000000e+03,3.586000000000000000e+03
2.930000000000000000e+02,8.900000000000000000e+01,2.992000000000000000e+03,3.470000000000000000e+03
2.940000000000000000e+02,1.010000000000000000e+02,3.033000000000000000e+03,3.323000000000000000e+03
2.950000000000000000e+02,8.400000000000000000e+01,2.904000000000000000e+03,3.331000000000000000e+03
2.960000000000000000e+02,7.800000000000000000e+01,2.867000000000000000e+03,3.349000000000000000e+03
2.970000000000000000e+02,9.500000000000000000e+01,2.827000000000000000e+03,3.223000000000000000e+03
2.980000000000000000e+02,9.400000000000000000e+01,2.716000000000000000e+03,3.267000000000000000e+03
2.990000000000000000e+02,8.500000000000000000e+01,2.945000000000000000e+03,3.125000000000000000e+03
3.000000000000000000e+02,8.400000000000000000e+01,2.780000000000000000e+03,3.251000000000000000e+03
3.010000000000000000e+02,6.700000000000000000e+01,2.741000000000000000e+03,3.119000000000000000e+03
3.020000000000000000e+02,7.000000000000000000e+01,2.734000000000000000e+03,3.146000000000000000e+03
3.030000000000000000e+02,7.400000000000000000e+01,2.698000000000000000e+03,3.156000000000000000e+03
3.040000000000000000e+02,6.000000000000000000e+01,2.664000000000000000e+03,3.044000000000000000e+03
3.050000000000000000e+02,6.800000000000000000e+01,2.646000000000000000e+03,2.905000000000000000e+03
3.060000000000000000e+02,5.600000000000000000e+01,2.633000000000000000e+03,3.033000000000000000e+03
3.070000000000000000e+02,4.700000000000000000e+01,2.598000000000000000e+03,2.957000000000000000e+03
3.080000000000000000e+02,6.600000000000000000e+01,2.581000000000000000e+03,2.884000000000000000e+03
3.090000000000000000e+02,5.200000000000000000e+01,2.517000000000000000e+03,2.722000000000000000e+03
3.100000000000000000e+02,4.700000000000000000e+01,2.519000000000000000e+03,2.814000000000000000e+03
3.110000000000000000e+02,5.100000000000000000e+01,2.452000000000000000e+03,2.809000000000000000e+03
3.120000000000000000e+02,5.400000000000000000e+01,2.495000000000000000e+03,2.697000000000000000e+03
3.130000000000000000e+02,5.100000000000000000e+01,2.481000000000000000e+03,2.767000000000000000e+03
3.140000000000000000e+02,5.000000000000000000e+01,2.444000000000000000e+03,2.748000000000000000e+03
3.150000000000000000e+02,3.700000000000000000e+01,2.460000000000000000e+03,2.707000000000000000e+03
3.160000000000000000e+02,4.400000000000000000e+01,2.450000000000000000e+03,2.652000000000000000e+03
3.170000000000000000e+02,4.500000000000000000e+01,2.505000000000000000e+03,2.561000000000000000e+03
3.180000000000000000e+02,4.100000000000000000e+01,2.331000000000000000e+03,2.600000000000000000e+03
3.190000000000000000e+02,3.200000000000000000e+01,2.362000000000000000e+03,2.564000000000000000e+03
3.200000000000000000e+02,3.200000000000000000e+01,2.336000000000000000e+03,2.593000000000000000e+03
3.210000000000000000e+02,2.400000000000000000e+01,2.355000000000000000e+03,2.618000000000000000e+03
3.220000000000000000e+02,3.400000000000000000e+01,2.226000000000000000e+03,2.476000000000000000e+03
3.230000000000000000e+02,4.200000000000000000e+01,2.331000000000000000e+03,2.498000000000000000e+03
3.240000000000000000e+02,2.600000000000000000e+01,2.271000000000000000e+03,2.573000000000000000e+03
3.250000000000000000e+02,3.700000000000000000e+01,2.300000000000000000e+03,2.480000000000000000e+03
3.260000000000000000e+02,3.500000000000000000e+01,2.283000000000000000e+03,2.485000000000000000e+03
3.270000000000000000e+02,2.700000000000000000e+01,2.191000000000000000e+03,2.415000000000000000e+03
3.280000000000000000e+02,3.400000000000000000e+01,2.209000000000000000e+03,2.392000000000000000e+03
3.290000000000000000e+02,2.400000000000000000e+01,2.172000000000000000e+03,2.433000000000000000e+03
3.300000000000000000e+02,3.000000000000000000e+01,2.196000000000000000e+03,2.394000000000000000e+03
3.310000000000000000e+02,2.900000000000000000e+01,2.223000000000000000e+03,2.357000000000000000e+03
3.320000000000000000e+02,2.600000000000000000e+01,2.230000000000000000e+03,2.361000000000000000e+03
3.330000000000000000e+02,2.100000000000000000e+01,2.114000000000000000e+03,2.335000000000000000e+03
3.340000000000000000e+02,1.900000000000000000e+01,2.107000000000000000e+03,2.289000000000000000e+03
3.350000000000000000e+02,2.400000000000000000e+01,2.181000000000000000e+03,2.331000000000000000e+03
3.360000000000000000e+02,1.500000000000000000e+01,2.067000000000000000e+03,2.262000000000000000e+03
3.370000000000000000e+02,2.600000000000000000e+01,2.127000000000000000e+03,2.319000000000000000e+03
3.380000000000000000e+02,2.100000000000000000e+01,2.091000000000000000e+03,2.210000000000000000e+03
3.390000000000000000e+02,2.400000000000000000e+01,1.966000000000000000e+03,2.260000000000000000e+03
3.400000000000000000e+02,2.200000000000000000e+01,2.053000000000000000e+03,2.207000000000000000e+03
3.410000000000000000e+02,1.400000000000000000e+01,1.986000000000000000e+03,2.214000000000000000e+03
3.420000000000000000e+02,1.300000000000000000e+01,2.010000000000000000e+03,2.131000000000000000e+03
3.430000000000000000e+02,1.400000000000000000e+01,1.959000000000000000e+03,2.193000000000000000e+03
3.440000000000000000e+02,1.400000000000000000e+01,2.023000000000000000e+03,2.230000000000000000e+03
3.450000000000000000e+02,1.700000000000000000e+01,1.948000000000000000e+03,2.179000000000000000e+03
3.460000000000000000e+02,2.000000000000000000e+01,1.969000000000000000e+03,2.261000000000000000e+03
3.470000000000000000e+02,1.600000000000000000e+01,1.973000000000000000e+03,2.143000000000000000e+03
3.480000000000000000e+02,1.800000000000000000e+01,1.960000000000000000e+03,2.090000000000000000e+03
3.490000000000000000e+02,1.400000000000000000e+01,1.848000000000000000e+03,2.076000000000000000e+03
3.500000000000000000e+02,1.600000000000000000e+01,1.860000000000000000e+03,2.151000000000000000e+03
3.510000000000000000e+02,1.300000000000000000e+01,1.879000000000000000e+03,2.135000000000000000e+03
3.520000000000000000e+02,1.000000000000000000e+01,1.803000000000000000e+03,2.127000000000000000e+03
3.530000000000000000e+02,1.200000000000000000e+01,1.783000000000000000e+03,2.078000000000000000e+03
3.540000000000000000e+02,1.500000000000000000e+01,1.771000000000000000e+03,2.042000000000000000e+03
3.550000000000000000e+02,1.300000000000000000e+01,1.768000000000000000e+03,2.026000000000000000e+03
3.560000000000000000e+02,1.100000000000000000e+01,1.714000000000000000e+03,2.047000000000000000e+03
3.570000000000000000e+02,1.200000000000000000e+01,1.695000000000000000e+03,2.116000000000000000e+03
3.580000000000000000e+02,1.100000000000000000e+01,1.690000000000000000e+03,2.031000000000000000e+03
3.590000000000000000e+02,2.100000000000000000e+01,1.796000000000000000e+03,2.053000000000000000e+03
3.600000000000000000e+02,1.000000000000000000e+01,1.690000000000000000e+03,1.952000000000000000e+03
3.610000000000000000e+02,1.000000000000000000e+01,1.681000000000000000e+03,2.020000000000000000e+03
3.620000000000000000e+02,1.000000000000000000e+01,1.644000000000000000e+03,1.941000000000000000e+03
3.630000000000000000e+02,9.000000000000000000e+00,1.676000000000000000e+03,2.027000000000000000e+03
3.640000000000000000e+02,1.000000000000000000e+01,1.675000000000000000e+03,1.883000000000000000e+03
3.650000000000000000e+02,1.000000000000000000e+01,1.635000000000000000e+03,1.999000000000000000e+03
3.660000000000000000e+02,8.000000000000000000e+00,1.608000000000000000e+03,1.961000000000000000e+03
3.670000000000000000e+02,6.000000000000000000e+00,1.601000000000000000e+03,1.849000000000000000e+03
3.680000000000000000e+02,1.000000000000000000e+01,1.634000000000000000e+03,1.956000000000000000e+03
3.690000000000000000e+02,8.000000000000000000e+00,1.563000000000000000e+03,1.906000000000000000e+03
3.700000000000000000e+02,9.000000000000000000e+00,1.564000000000000000e+03,1.933000000000000000e+03
3.710000000000000000e+02,1.200000000000000000e+01,1.517000000000000000e+03,1.954000000000000000e+03
